center,left,right,steering,throttle,brake,speed
IMG/center_2018_11_28_15_10_42_224.jpg,IMG/left_2018_11_28_15_10_42_224.jpg,IMG/right_2018_11_28_15_10_42_224.jpg,-0.3,1,0,30.10979
IMG/center_2018_11_28_15_10_42_294.jpg,IMG/left_2018_11_28_15_10_42_294.jpg,IMG/right_2018_11_28_15_10_42_294.jpg,0,1,0,30.10886
IMG/center_2018_11_28_15_10_42_362.jpg,IMG/left_2018_11_28_15_10_42_362.jpg,IMG/right_2018_11_28_15_10_42_362.jpg,0,1,0,30.07595
IMG/center_2018_11_28_15_10_42_430.jpg,IMG/left_2018_11_28_15_10_42_430.jpg,IMG/right_2018_11_28_15_10_42_430.jpg,0,1,0,30.1867
IMG/center_2018_11_28_15_10_42_499.jpg,IMG/left_2018_11_28_15_10_42_499.jpg,IMG/right_2018_11_28_15_10_42_499.jpg,0,1,0,30.07405
IMG/center_2018_11_28_15_10_42_568.jpg,IMG/left_2018_11_28_15_10_42_568.jpg,IMG/right_2018_11_28_15_10_42_568.jpg,0,1,0,30.34852
IMG/center_2018_11_28_15_10_42_637.jpg,IMG/left_2018_11_28_15_10_42_637.jpg,IMG/right_2018_11_28_15_10_42_637.jpg,0.1,1,0,30.17626
IMG/center_2018_11_28_15_10_42_706.jpg,IMG/left_2018_11_28_15_10_42_706.jpg,IMG/right_2018_11_28_15_10_42_706.jpg,0,1,0,30.189
IMG/center_2018_11_28_15_10_42_775.jpg,IMG/left_2018_11_28_15_10_42_775.jpg,IMG/right_2018_11_28_15_10_42_775.jpg,0,1,0,30.17691
IMG/center_2018_11_28_15_10_42_842.jpg,IMG/left_2018_11_28_15_10_42_842.jpg,IMG/right_2018_11_28_15_10_42_842.jpg,0,1,0,30.18666
IMG/center_2018_11_28_15_10_42_910.jpg,IMG/left_2018_11_28_15_10_42_910.jpg,IMG/right_2018_11_28_15_10_42_910.jpg,0,1,0,30.18877
IMG/center_2018_11_28_15_10_42_978.jpg,IMG/left_2018_11_28_15_10_42_978.jpg,IMG/right_2018_11_28_15_10_42_978.jpg,-0.15,1,0,30.18116
IMG/center_2018_11_28_15_10_43_048.jpg,IMG/left_2018_11_28_15_10_43_048.jpg,IMG/right_2018_11_28_15_10_43_048.jpg,-0.35,1,0,30.16533
IMG/center_2018_11_28_15_10_43_116.jpg,IMG/left_2018_11_28_15_10_43_116.jpg,IMG/right_2018_11_28_15_10_43_116.jpg,0,1,0,30.19206
IMG/center_2018_11_28_15_10_43_183.jpg,IMG/left_2018_11_28_15_10_43_183.jpg,IMG/right_2018_11_28_15_10_43_183.jpg,0,1,0,30.18734
IMG/center_2018_11_28_15_10_43_252.jpg,IMG/left_2018_11_28_15_10_43_252.jpg,IMG/right_2018_11_28_15_10_43_252.jpg,0,1,0,30.18866
IMG/center_2018_11_28_15_10_43_322.jpg,IMG/left_2018_11_28_15_10_43_322.jpg,IMG/right_2018_11_28_15_10_43_322.jpg,0,1,0,30.14221
IMG/center_2018_11_28_15_10_43_397.jpg,IMG/left_2018_11_28_15_10_43_397.jpg,IMG/right_2018_11_28_15_10_43_397.jpg,0,1,0,30.18224
IMG/center_2018_11_28_15_10_43_467.jpg,IMG/left_2018_11_28_15_10_43_467.jpg,IMG/right_2018_11_28_15_10_43_467.jpg,0,1,0,30.18966
IMG/center_2018_11_28_15_10_43_534.jpg,IMG/left_2018_11_28_15_10_43_534.jpg,IMG/right_2018_11_28_15_10_43_534.jpg,0,1,0,30.19033
IMG/center_2018_11_28_15_10_43_604.jpg,IMG/left_2018_11_28_15_10_43_604.jpg,IMG/right_2018_11_28_15_10_43_604.jpg,0,1,0,30.19029
IMG/center_2018_11_28_15_10_43_673.jpg,IMG/left_2018_11_28_15_10_43_673.jpg,IMG/right_2018_11_28_15_10_43_673.jpg,0,1,0,30.19027
IMG/center_2018_11_28_15_10_43_741.jpg,IMG/left_2018_11_28_15_10_43_741.jpg,IMG/right_2018_11_28_15_10_43_741.jpg,0,1,0,30.19038
IMG/center_2018_11_28_15_10_43_808.jpg,IMG/left_2018_11_28_15_10_43_808.jpg,IMG/right_2018_11_28_15_10_43_808.jpg,0,1,0,30.19014
IMG/center_2018_11_28_15_10_43_877.jpg,IMG/left_2018_11_28_15_10_43_877.jpg,IMG/right_2018_11_28_15_10_43_877.jpg,0,1,0,30.19033
IMG/center_2018_11_28_15_10_43_946.jpg,IMG/left_2018_11_28_15_10_43_946.jpg,IMG/right_2018_11_28_15_10_43_946.jpg,0,1,0,30.19021
IMG/center_2018_11_28_15_10_44_016.jpg,IMG/left_2018_11_28_15_10_44_016.jpg,IMG/right_2018_11_28_15_10_44_016.jpg,0.05,1,0,30.18958
IMG/center_2018_11_28_15_10_44_082.jpg,IMG/left_2018_11_28_15_10_44_082.jpg,IMG/right_2018_11_28_15_10_44_082.jpg,0.2,1,0,30.17923
IMG/center_2018_11_28_15_10_44_152.jpg,IMG/left_2018_11_28_15_10_44_152.jpg,IMG/right_2018_11_28_15_10_44_152.jpg,0.4,1,0,30.15061
IMG/center_2018_11_28_15_10_44_223.jpg,IMG/left_2018_11_28_15_10_44_223.jpg,IMG/right_2018_11_28_15_10_44_223.jpg,0.5500001,1,0,30.05633
IMG/center_2018_11_28_15_10_44_291.jpg,IMG/left_2018_11_28_15_10_44_291.jpg,IMG/right_2018_11_28_15_10_44_291.jpg,0.7500002,1,0,30.04016
IMG/center_2018_11_28_15_10_44_362.jpg,IMG/left_2018_11_28_15_10_44_362.jpg,IMG/right_2018_11_28_15_10_44_362.jpg,0,1,0,30.14182
IMG/center_2018_11_28_15_10_44_433.jpg,IMG/left_2018_11_28_15_10_44_433.jpg,IMG/right_2018_11_28_15_10_44_433.jpg,0,1,0,30.43095
IMG/center_2018_11_28_15_10_44_503.jpg,IMG/left_2018_11_28_15_10_44_503.jpg,IMG/right_2018_11_28_15_10_44_503.jpg,0,1,0,30.20464
IMG/center_2018_11_28_15_10_44_572.jpg,IMG/left_2018_11_28_15_10_44_572.jpg,IMG/right_2018_11_28_15_10_44_572.jpg,0,1,0,30.22653
IMG/center_2018_11_28_15_10_44_643.jpg,IMG/left_2018_11_28_15_10_44_643.jpg,IMG/right_2018_11_28_15_10_44_643.jpg,0,1,0,30.19499
IMG/center_2018_11_28_15_10_44_712.jpg,IMG/left_2018_11_28_15_10_44_712.jpg,IMG/right_2018_11_28_15_10_44_712.jpg,0,1,0,30.1913
IMG/center_2018_11_28_15_10_44_782.jpg,IMG/left_2018_11_28_15_10_44_782.jpg,IMG/right_2018_11_28_15_10_44_782.jpg,0.1,1,0,30.18853
IMG/center_2018_11_28_15_10_44_852.jpg,IMG/left_2018_11_28_15_10_44_852.jpg,IMG/right_2018_11_28_15_10_44_852.jpg,0.3,1,0,30.17039
IMG/center_2018_11_28_15_10_44_925.jpg,IMG/left_2018_11_28_15_10_44_925.jpg,IMG/right_2018_11_28_15_10_44_925.jpg,0.45,1,0,30.15264
IMG/center_2018_11_28_15_10_44_995.jpg,IMG/left_2018_11_28_15_10_44_995.jpg,IMG/right_2018_11_28_15_10_44_995.jpg,0,1,0,30.1832
IMG/center_2018_11_28_15_10_45_065.jpg,IMG/left_2018_11_28_15_10_45_065.jpg,IMG/right_2018_11_28_15_10_45_065.jpg,0,1,0,30.18767
IMG/center_2018_11_28_15_10_45_140.jpg,IMG/left_2018_11_28_15_10_45_140.jpg,IMG/right_2018_11_28_15_10_45_140.jpg,0,1,0,30.18974
IMG/center_2018_11_28_15_10_45_211.jpg,IMG/left_2018_11_28_15_10_45_211.jpg,IMG/right_2018_11_28_15_10_45_211.jpg,0,1,0,30.19041
IMG/center_2018_11_28_15_10_45_284.jpg,IMG/left_2018_11_28_15_10_45_284.jpg,IMG/right_2018_11_28_15_10_45_284.jpg,0,1,0,30.19027
IMG/center_2018_11_28_15_10_45_356.jpg,IMG/left_2018_11_28_15_10_45_356.jpg,IMG/right_2018_11_28_15_10_45_356.jpg,0,1,0,30.19027
IMG/center_2018_11_28_15_10_45_426.jpg,IMG/left_2018_11_28_15_10_45_426.jpg,IMG/right_2018_11_28_15_10_45_426.jpg,0,1,0,30.19034
IMG/center_2018_11_28_15_10_45_495.jpg,IMG/left_2018_11_28_15_10_45_495.jpg,IMG/right_2018_11_28_15_10_45_495.jpg,0,1,0,30.19027
IMG/center_2018_11_28_15_10_45_565.jpg,IMG/left_2018_11_28_15_10_45_565.jpg,IMG/right_2018_11_28_15_10_45_565.jpg,0,1,0,30.21302
IMG/center_2018_11_28_15_10_45_635.jpg,IMG/left_2018_11_28_15_10_45_635.jpg,IMG/right_2018_11_28_15_10_45_635.jpg,0,1,0,30.22184
IMG/center_2018_11_28_15_10_45_704.jpg,IMG/left_2018_11_28_15_10_45_704.jpg,IMG/right_2018_11_28_15_10_45_704.jpg,0,1,0,30.12654
IMG/center_2018_11_28_15_10_45_774.jpg,IMG/left_2018_11_28_15_10_45_774.jpg,IMG/right_2018_11_28_15_10_45_774.jpg,0,1,0,30.0165
IMG/center_2018_11_28_15_10_45_843.jpg,IMG/left_2018_11_28_15_10_45_843.jpg,IMG/right_2018_11_28_15_10_45_843.jpg,0,1,0,30.34833
IMG/center_2018_11_28_15_10_45_913.jpg,IMG/left_2018_11_28_15_10_45_913.jpg,IMG/right_2018_11_28_15_10_45_913.jpg,0.1,1,0,30.14723
IMG/center_2018_11_28_15_10_45_982.jpg,IMG/left_2018_11_28_15_10_45_982.jpg,IMG/right_2018_11_28_15_10_45_982.jpg,0.25,1,0,30.09422
IMG/center_2018_11_28_15_10_46_051.jpg,IMG/left_2018_11_28_15_10_46_051.jpg,IMG/right_2018_11_28_15_10_46_051.jpg,0,1,0,30.14702
IMG/center_2018_11_28_15_10_46_120.jpg,IMG/left_2018_11_28_15_10_46_120.jpg,IMG/right_2018_11_28_15_10_46_120.jpg,0,1,0,30.09857
IMG/center_2018_11_28_15_10_46_189.jpg,IMG/left_2018_11_28_15_10_46_189.jpg,IMG/right_2018_11_28_15_10_46_189.jpg,0.2,1,0,30.10236
IMG/center_2018_11_28_15_10_46_257.jpg,IMG/left_2018_11_28_15_10_46_257.jpg,IMG/right_2018_11_28_15_10_46_257.jpg,0.35,1,0,30.06682
IMG/center_2018_11_28_15_10_46_325.jpg,IMG/left_2018_11_28_15_10_46_325.jpg,IMG/right_2018_11_28_15_10_46_325.jpg,0.5000001,1,0,29.94927
IMG/center_2018_11_28_15_10_46_395.jpg,IMG/left_2018_11_28_15_10_46_395.jpg,IMG/right_2018_11_28_15_10_46_395.jpg,0.7,1,0,29.93896
IMG/center_2018_11_28_15_10_46_463.jpg,IMG/left_2018_11_28_15_10_46_463.jpg,IMG/right_2018_11_28_15_10_46_463.jpg,0,1,0,30.07206
IMG/center_2018_11_28_15_10_46_532.jpg,IMG/left_2018_11_28_15_10_46_532.jpg,IMG/right_2018_11_28_15_10_46_532.jpg,0,1,0,29.99475
IMG/center_2018_11_28_15_10_46_603.jpg,IMG/left_2018_11_28_15_10_46_603.jpg,IMG/right_2018_11_28_15_10_46_603.jpg,0,1,0,30.04373
IMG/center_2018_11_28_15_10_46_673.jpg,IMG/left_2018_11_28_15_10_46_673.jpg,IMG/right_2018_11_28_15_10_46_673.jpg,0,1,0,29.85006
IMG/center_2018_11_28_15_10_46_742.jpg,IMG/left_2018_11_28_15_10_46_742.jpg,IMG/right_2018_11_28_15_10_46_742.jpg,0,1,0,30.00096
IMG/center_2018_11_28_15_10_46_812.jpg,IMG/left_2018_11_28_15_10_46_812.jpg,IMG/right_2018_11_28_15_10_46_812.jpg,0,1,0,30.15678
IMG/center_2018_11_28_15_10_46_883.jpg,IMG/left_2018_11_28_15_10_46_883.jpg,IMG/right_2018_11_28_15_10_46_883.jpg,0.05,1,0,30.23106
IMG/center_2018_11_28_15_10_46_956.jpg,IMG/left_2018_11_28_15_10_46_956.jpg,IMG/right_2018_11_28_15_10_46_956.jpg,0.25,1,0,29.90169
IMG/center_2018_11_28_15_10_47_026.jpg,IMG/left_2018_11_28_15_10_47_026.jpg,IMG/right_2018_11_28_15_10_47_026.jpg,0.4,1,0,30.08311
IMG/center_2018_11_28_15_10_47_096.jpg,IMG/left_2018_11_28_15_10_47_096.jpg,IMG/right_2018_11_28_15_10_47_096.jpg,0.6000001,1,0,29.9573
IMG/center_2018_11_28_15_10_47_168.jpg,IMG/left_2018_11_28_15_10_47_168.jpg,IMG/right_2018_11_28_15_10_47_168.jpg,0.8000001,1,0,30.05013
IMG/center_2018_11_28_15_10_47_242.jpg,IMG/left_2018_11_28_15_10_47_242.jpg,IMG/right_2018_11_28_15_10_47_242.jpg,0.9500002,1,0,30.06479
IMG/center_2018_11_28_15_10_47_314.jpg,IMG/left_2018_11_28_15_10_47_314.jpg,IMG/right_2018_11_28_15_10_47_314.jpg,0,1,0,30.03293
IMG/center_2018_11_28_15_10_47_385.jpg,IMG/left_2018_11_28_15_10_47_385.jpg,IMG/right_2018_11_28_15_10_47_385.jpg,0.05,1,0,30.1507
IMG/center_2018_11_28_15_10_47_460.jpg,IMG/left_2018_11_28_15_10_47_460.jpg,IMG/right_2018_11_28_15_10_47_460.jpg,0.25,1,0,30.13748
IMG/center_2018_11_28_15_10_47_532.jpg,IMG/left_2018_11_28_15_10_47_532.jpg,IMG/right_2018_11_28_15_10_47_532.jpg,0.45,1,0,30.09245
IMG/center_2018_11_28_15_10_47_605.jpg,IMG/left_2018_11_28_15_10_47_605.jpg,IMG/right_2018_11_28_15_10_47_605.jpg,0,1,0,30.30901
IMG/center_2018_11_28_15_10_47_679.jpg,IMG/left_2018_11_28_15_10_47_679.jpg,IMG/right_2018_11_28_15_10_47_679.jpg,0.05,1,0,30.22685
IMG/center_2018_11_28_15_10_47_754.jpg,IMG/left_2018_11_28_15_10_47_754.jpg,IMG/right_2018_11_28_15_10_47_754.jpg,0.25,1,0,30.03598
IMG/center_2018_11_28_15_10_47_829.jpg,IMG/left_2018_11_28_15_10_47_829.jpg,IMG/right_2018_11_28_15_10_47_829.jpg,0.45,1,0,30.19403
IMG/center_2018_11_28_15_10_47_907.jpg,IMG/left_2018_11_28_15_10_47_907.jpg,IMG/right_2018_11_28_15_10_47_907.jpg,0.6500001,0.8653159,0,29.95468
IMG/center_2018_11_28_15_10_47_984.jpg,IMG/left_2018_11_28_15_10_47_984.jpg,IMG/right_2018_11_28_15_10_47_984.jpg,0.8000001,0.6653372,0,29.94169
IMG/center_2018_11_28_15_10_48_054.jpg,IMG/left_2018_11_28_15_10_48_054.jpg,IMG/right_2018_11_28_15_10_48_054.jpg,1,0.4264051,0,29.75933
IMG/center_2018_11_28_15_10_48_132.jpg,IMG/left_2018_11_28_15_10_48_132.jpg,IMG/right_2018_11_28_15_10_48_132.jpg,1,0.1933583,0,29.23792
IMG/center_2018_11_28_15_10_48_204.jpg,IMG/left_2018_11_28_15_10_48_204.jpg,IMG/right_2018_11_28_15_10_48_204.jpg,1,0.1067876,0,28.73711
IMG/center_2018_11_28_15_10_48_283.jpg,IMG/left_2018_11_28_15_10_48_283.jpg,IMG/right_2018_11_28_15_10_48_283.jpg,1,0.3334637,0,28.36668
IMG/center_2018_11_28_15_10_48_363.jpg,IMG/left_2018_11_28_15_10_48_363.jpg,IMG/right_2018_11_28_15_10_48_363.jpg,0,0.5797172,0,28.16811
IMG/center_2018_11_28_15_10_48_430.jpg,IMG/left_2018_11_28_15_10_48_430.jpg,IMG/right_2018_11_28_15_10_48_430.jpg,0.05,0.8210506,0,28.14569
IMG/center_2018_11_28_15_10_48_500.jpg,IMG/left_2018_11_28_15_10_48_500.jpg,IMG/right_2018_11_28_15_10_48_500.jpg,0.2,0.9987468,0,28.42401
IMG/center_2018_11_28_15_10_48_574.jpg,IMG/left_2018_11_28_15_10_48_574.jpg,IMG/right_2018_11_28_15_10_48_574.jpg,0,1,0,28.73556
IMG/center_2018_11_28_15_10_48_641.jpg,IMG/left_2018_11_28_15_10_48_641.jpg,IMG/right_2018_11_28_15_10_48_641.jpg,0,1,0,28.96589
IMG/center_2018_11_28_15_10_48_719.jpg,IMG/left_2018_11_28_15_10_48_719.jpg,IMG/right_2018_11_28_15_10_48_719.jpg,0,1,0,29.35645
IMG/center_2018_11_28_15_10_48_795.jpg,IMG/left_2018_11_28_15_10_48_795.jpg,IMG/right_2018_11_28_15_10_48_795.jpg,0,1,0,29.66026
IMG/center_2018_11_28_15_10_48_864.jpg,IMG/left_2018_11_28_15_10_48_864.jpg,IMG/right_2018_11_28_15_10_48_864.jpg,0.15,1,0,29.85982
IMG/center_2018_11_28_15_10_48_937.jpg,IMG/left_2018_11_28_15_10_48_937.jpg,IMG/right_2018_11_28_15_10_48_937.jpg,0.35,1,0,30.00921
IMG/center_2018_11_28_15_10_49_012.jpg,IMG/left_2018_11_28_15_10_49_012.jpg,IMG/right_2018_11_28_15_10_49_012.jpg,0.5500001,1,0,30.00057
IMG/center_2018_11_28_15_10_49_084.jpg,IMG/left_2018_11_28_15_10_49_084.jpg,IMG/right_2018_11_28_15_10_49_084.jpg,0.7,1,0,30.03727
IMG/center_2018_11_28_15_10_49_157.jpg,IMG/left_2018_11_28_15_10_49_157.jpg,IMG/right_2018_11_28_15_10_49_157.jpg,0,1,0,30.08913
IMG/center_2018_11_28_15_10_49_230.jpg,IMG/left_2018_11_28_15_10_49_230.jpg,IMG/right_2018_11_28_15_10_49_230.jpg,0,1,0,30.11125
IMG/center_2018_11_28_15_10_49_304.jpg,IMG/left_2018_11_28_15_10_49_304.jpg,IMG/right_2018_11_28_15_10_49_304.jpg,0,1,0,30.08899
IMG/center_2018_11_28_15_10_49_379.jpg,IMG/left_2018_11_28_15_10_49_379.jpg,IMG/right_2018_11_28_15_10_49_379.jpg,0,1,0,30.14032
IMG/center_2018_11_28_15_10_49_455.jpg,IMG/left_2018_11_28_15_10_49_455.jpg,IMG/right_2018_11_28_15_10_49_455.jpg,0.2,1,0,30.10254
IMG/center_2018_11_28_15_10_49_523.jpg,IMG/left_2018_11_28_15_10_49_523.jpg,IMG/right_2018_11_28_15_10_49_523.jpg,0.35,1,0,29.98878
IMG/center_2018_11_28_15_10_49_598.jpg,IMG/left_2018_11_28_15_10_49_598.jpg,IMG/right_2018_11_28_15_10_49_598.jpg,0.5500001,1,0,30.08867
IMG/center_2018_11_28_15_10_49_676.jpg,IMG/left_2018_11_28_15_10_49_676.jpg,IMG/right_2018_11_28_15_10_49_676.jpg,0.7500002,1,0,30.03569
IMG/center_2018_11_28_15_10_49_751.jpg,IMG/left_2018_11_28_15_10_49_751.jpg,IMG/right_2018_11_28_15_10_49_751.jpg,0.9500002,1,0,30.07457
IMG/center_2018_11_28_15_10_49_820.jpg,IMG/left_2018_11_28_15_10_49_820.jpg,IMG/right_2018_11_28_15_10_49_820.jpg,1,1,0,29.94743
IMG/center_2018_11_28_15_10_49_888.jpg,IMG/left_2018_11_28_15_10_49_888.jpg,IMG/right_2018_11_28_15_10_49_888.jpg,0,1,0,30.15455
IMG/center_2018_11_28_15_10_49_961.jpg,IMG/left_2018_11_28_15_10_49_961.jpg,IMG/right_2018_11_28_15_10_49_961.jpg,0,1,0,30.16308
IMG/center_2018_11_28_15_10_50_039.jpg,IMG/left_2018_11_28_15_10_50_039.jpg,IMG/right_2018_11_28_15_10_50_039.jpg,0,1,0,29.78632
IMG/center_2018_11_28_15_10_50_108.jpg,IMG/left_2018_11_28_15_10_50_108.jpg,IMG/right_2018_11_28_15_10_50_108.jpg,0.1,1,0,30.1096
IMG/center_2018_11_28_15_10_50_183.jpg,IMG/left_2018_11_28_15_10_50_183.jpg,IMG/right_2018_11_28_15_10_50_183.jpg,0.25,1,0,30.10732
IMG/center_2018_11_28_15_10_50_257.jpg,IMG/left_2018_11_28_15_10_50_257.jpg,IMG/right_2018_11_28_15_10_50_257.jpg,0.45,1,0,30.26538
IMG/center_2018_11_28_15_10_50_325.jpg,IMG/left_2018_11_28_15_10_50_325.jpg,IMG/right_2018_11_28_15_10_50_325.jpg,0.6000001,1,0,30.14029
IMG/center_2018_11_28_15_10_50_394.jpg,IMG/left_2018_11_28_15_10_50_394.jpg,IMG/right_2018_11_28_15_10_50_394.jpg,0.8000001,1,0,30.10546
IMG/center_2018_11_28_15_10_50_461.jpg,IMG/left_2018_11_28_15_10_50_461.jpg,IMG/right_2018_11_28_15_10_50_461.jpg,0.9500002,1,0,30.09552
IMG/center_2018_11_28_15_10_50_531.jpg,IMG/left_2018_11_28_15_10_50_531.jpg,IMG/right_2018_11_28_15_10_50_531.jpg,1,1,0,30.09969
IMG/center_2018_11_28_15_10_50_601.jpg,IMG/left_2018_11_28_15_10_50_601.jpg,IMG/right_2018_11_28_15_10_50_601.jpg,0,1,0,30.16685
IMG/center_2018_11_28_15_10_50_676.jpg,IMG/left_2018_11_28_15_10_50_676.jpg,IMG/right_2018_11_28_15_10_50_676.jpg,0,1,0,30.18186
IMG/center_2018_11_28_15_10_50_744.jpg,IMG/left_2018_11_28_15_10_50_744.jpg,IMG/right_2018_11_28_15_10_50_744.jpg,0,1,0,30.18804
IMG/center_2018_11_28_15_10_50_815.jpg,IMG/left_2018_11_28_15_10_50_815.jpg,IMG/right_2018_11_28_15_10_50_815.jpg,0,1,0,30.19017
IMG/center_2018_11_28_15_10_50_891.jpg,IMG/left_2018_11_28_15_10_50_891.jpg,IMG/right_2018_11_28_15_10_50_891.jpg,0,1,0,30.19013
IMG/center_2018_11_28_15_10_50_958.jpg,IMG/left_2018_11_28_15_10_50_958.jpg,IMG/right_2018_11_28_15_10_50_958.jpg,0,1,0,30.19017
IMG/center_2018_11_28_15_10_51_026.jpg,IMG/left_2018_11_28_15_10_51_026.jpg,IMG/right_2018_11_28_15_10_51_026.jpg,0.05,1,0,30.18979
IMG/center_2018_11_28_15_10_51_100.jpg,IMG/left_2018_11_28_15_10_51_100.jpg,IMG/right_2018_11_28_15_10_51_100.jpg,0.25,1,0,30.1753
IMG/center_2018_11_28_15_10_51_177.jpg,IMG/left_2018_11_28_15_10_51_177.jpg,IMG/right_2018_11_28_15_10_51_177.jpg,0.45,1,0,30.15168
IMG/center_2018_11_28_15_10_51_245.jpg,IMG/left_2018_11_28_15_10_51_245.jpg,IMG/right_2018_11_28_15_10_51_245.jpg,0.6000001,1,0,30.13343
IMG/center_2018_11_28_15_10_51_315.jpg,IMG/left_2018_11_28_15_10_51_315.jpg,IMG/right_2018_11_28_15_10_51_315.jpg,0.8000001,1,0,30.11011
IMG/center_2018_11_28_15_10_51_391.jpg,IMG/left_2018_11_28_15_10_51_391.jpg,IMG/right_2018_11_28_15_10_51_391.jpg,0,1,0,30.16692
IMG/center_2018_11_28_15_10_51_462.jpg,IMG/left_2018_11_28_15_10_51_462.jpg,IMG/right_2018_11_28_15_10_51_462.jpg,0,1,0,30.17929
IMG/center_2018_11_28_15_10_51_536.jpg,IMG/left_2018_11_28_15_10_51_536.jpg,IMG/right_2018_11_28_15_10_51_536.jpg,0,0.972292,0,30.18838
IMG/center_2018_11_28_15_10_51_611.jpg,IMG/left_2018_11_28_15_10_51_611.jpg,IMG/right_2018_11_28_15_10_51_611.jpg,0,1,0,30.18084
IMG/center_2018_11_28_15_10_51_682.jpg,IMG/left_2018_11_28_15_10_51_682.jpg,IMG/right_2018_11_28_15_10_51_682.jpg,0,1,0,30.19063
IMG/center_2018_11_28_15_10_51_753.jpg,IMG/left_2018_11_28_15_10_51_753.jpg,IMG/right_2018_11_28_15_10_51_753.jpg,-0.1,0.8803906,0,30.16623
IMG/center_2018_11_28_15_10_51_824.jpg,IMG/left_2018_11_28_15_10_51_824.jpg,IMG/right_2018_11_28_15_10_51_824.jpg,-0.25,0.7002559,0,30.10802
IMG/center_2018_11_28_15_10_51_894.jpg,IMG/left_2018_11_28_15_10_51_894.jpg,IMG/right_2018_11_28_15_10_51_894.jpg,-0.45,0.5824665,0,30.02532
IMG/center_2018_11_28_15_10_51_961.jpg,IMG/left_2018_11_28_15_10_51_961.jpg,IMG/right_2018_11_28_15_10_51_961.jpg,0,0.7562345,0,30.11419
IMG/center_2018_11_28_15_10_52_032.jpg,IMG/left_2018_11_28_15_10_52_032.jpg,IMG/right_2018_11_28_15_10_52_032.jpg,0,0.9983559,0,30.17619
IMG/center_2018_11_28_15_10_52_101.jpg,IMG/left_2018_11_28_15_10_52_101.jpg,IMG/right_2018_11_28_15_10_52_101.jpg,0,1,0,30.19011
IMG/center_2018_11_28_15_10_52_175.jpg,IMG/left_2018_11_28_15_10_52_175.jpg,IMG/right_2018_11_28_15_10_52_175.jpg,-0.05,1,0,30.19006
IMG/center_2018_11_28_15_10_52_245.jpg,IMG/left_2018_11_28_15_10_52_245.jpg,IMG/right_2018_11_28_15_10_52_245.jpg,-0.2,0.9682587,0,30.18167
IMG/center_2018_11_28_15_10_52_314.jpg,IMG/left_2018_11_28_15_10_52_314.jpg,IMG/right_2018_11_28_15_10_52_314.jpg,-0.4,0.7294198,0,30.10175
IMG/center_2018_11_28_15_10_52_382.jpg,IMG/left_2018_11_28_15_10_52_382.jpg,IMG/right_2018_11_28_15_10_52_382.jpg,-0.5500001,0.5525677,0,30.03825
IMG/center_2018_11_28_15_10_52_457.jpg,IMG/left_2018_11_28_15_10_52_457.jpg,IMG/right_2018_11_28_15_10_52_457.jpg,-0.7500002,0.3035516,0,29.92431
IMG/center_2018_11_28_15_10_52_529.jpg,IMG/left_2018_11_28_15_10_52_529.jpg,IMG/right_2018_11_28_15_10_52_529.jpg,-0.9500002,0.08608618,0,29.54898
IMG/center_2018_11_28_15_10_52_603.jpg,IMG/left_2018_11_28_15_10_52_603.jpg,IMG/right_2018_11_28_15_10_52_603.jpg,-1,0,0,29.11758
IMG/center_2018_11_28_15_10_52_674.jpg,IMG/left_2018_11_28_15_10_52_674.jpg,IMG/right_2018_11_28_15_10_52_674.jpg,-1,0,0,28.60051
IMG/center_2018_11_28_15_10_52_740.jpg,IMG/left_2018_11_28_15_10_52_740.jpg,IMG/right_2018_11_28_15_10_52_740.jpg,-1,0,0,28.27039
IMG/center_2018_11_28_15_10_52_809.jpg,IMG/left_2018_11_28_15_10_52_809.jpg,IMG/right_2018_11_28_15_10_52_809.jpg,-1,0,0,27.88325
IMG/center_2018_11_28_15_10_52_877.jpg,IMG/left_2018_11_28_15_10_52_877.jpg,IMG/right_2018_11_28_15_10_52_877.jpg,-1,0,0,27.61895
IMG/center_2018_11_28_15_10_52_953.jpg,IMG/left_2018_11_28_15_10_52_953.jpg,IMG/right_2018_11_28_15_10_52_953.jpg,-1,0,0,27.2494
IMG/center_2018_11_28_15_10_53_025.jpg,IMG/left_2018_11_28_15_10_53_025.jpg,IMG/right_2018_11_28_15_10_53_025.jpg,-1,0,0,26.99499
IMG/center_2018_11_28_15_10_53_098.jpg,IMG/left_2018_11_28_15_10_53_098.jpg,IMG/right_2018_11_28_15_10_53_098.jpg,-1,0,0,26.67447
IMG/center_2018_11_28_15_10_53_175.jpg,IMG/left_2018_11_28_15_10_53_175.jpg,IMG/right_2018_11_28_15_10_53_175.jpg,-1,0,0,26.3692
IMG/center_2018_11_28_15_10_53_243.jpg,IMG/left_2018_11_28_15_10_53_243.jpg,IMG/right_2018_11_28_15_10_53_243.jpg,-1,0.03724935,0,26.14737
IMG/center_2018_11_28_15_10_53_316.jpg,IMG/left_2018_11_28_15_10_53_316.jpg,IMG/right_2018_11_28_15_10_53_316.jpg,0,0.2847935,0,25.96661
IMG/center_2018_11_28_15_10_53_390.jpg,IMG/left_2018_11_28_15_10_53_390.jpg,IMG/right_2018_11_28_15_10_53_390.jpg,0,0.5070216,0,26.02153
IMG/center_2018_11_28_15_10_53_457.jpg,IMG/left_2018_11_28_15_10_53_457.jpg,IMG/right_2018_11_28_15_10_53_457.jpg,0,0.707711,0,26.28058
